Date,Temperature,Humidity,Operator,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,Failure,﻿Date.year,﻿Date.month,﻿Date.day-of-month,﻿Date.day-of-week,﻿Date.hour,﻿Date.minute,﻿Date.second
2016-01-08 06:00:00,66,85,Operator2,1735,3,1,1036,378,996,1568,1806,938,1471,1478,1458,1205,1176,1080,26,No,2016,1,8,5,6,0,0
2016-01-08 07:00:00,62,85,Operator2,1781,3,0,347,849,1600,2005,1027,1835,1539,900,1997,1398,1073,1568,27,No,2016,1,8,5,7,0,0
2016-01-08 08:00:00,60,84,Operator4,1614,0,2,391,1937,1009,553,1823,910,667,601,984,219,1839,1749,28,No,2016,1,8,5,8,0,0
2016-01-08 09:00:00,64,83,Operator4,705,2,2,807,167,1234,1964,202,1199,1146,1573,1930,1781,1077,309,29,No,2016,1,8,5,9,0,0
2016-01-08 10:00:00,63,84,Operator4,306,3,1,826,874,1548,1222,158,1973,1914,610,1824,1649,943,1743,30,No,2016,1,8,5,10,0,0
2016-01-08 11:00:00,62,83,Operator4,953,2,0,2009,252,1365,1152,362,369,1425,891,613,541,771,1410,31,No,2016,1,8,5,11,0,0
2016-01-08 12:00:00,64,79,Operator4,1923,0,1,556,1770,1814,387,800,335,850,746,588,1793,1773,1707,32,No,2016,1,8,5,12,0,0
2016-01-08 13:00:00,67,84,Operator4,284,3,0,1225,1035,1469,180,832,1366,762,1852,1799,593,2003,1308,33,No,2016,1,8,5,13,0,0
2016-01-08 14:00:00,67,79,Operator4,1049,0,0,329,179,1004,1626,1408,773,391,452,1302,1163,246,256,34,No,2016,1,8,5,14,0,0
2016-01-08 15:00:00,61,82,Operator4,264,3,0,545,1093,1019,252,1370,214,1776,1601,234,1575,1211,1827,35,No,2016,1,8,5,15,0,0
2016-01-08 16:00:00,64,85,Operator6,1717,2,0,449,750,331,1300,578,1211,1862,1844,321,1078,1075,597,36,No,2016,1,8,5,16,0,0
2016-01-08 17:00:00,67,79,Operator6,1057,0,2,903,1839,1547,1575,1671,1717,414,1334,1091,1372,1730,1278,37,No,2016,1,8,5,17,0,0
2016-01-08 18:00:00,65,78,Operator6,1022,1,1,1576,1617,1896,1228,1031,364,1744,904,359,1319,1253,1525,38,No,2016,1,8,5,18,0,0
2016-01-08 19:00:00,64,85,Operator6,1898,2,0,1025,1818,636,1534,861,298,1409,992,723,824,1929,1002,39,No,2016,1,8,5,19,0,0
2016-01-08 20:00:00,63,80,Operator6,428,0,1,683,912,371,1349,1046,1562,1868,1887,1848,1587,1875,2004,40,No,2016,1,8,5,20,0,0
2016-01-08 21:00:00,61,77,Operator6,1661,0,1,420,178,779,1827,1954,467,550,700,1301,1659,1775,171,41,No,2016,1,8,5,21,0,0
2016-01-08 22:00:00,64,75,Operator6,503,1,2,458,1227,1740,1719,1536,453,1043,733,1201,1791,1449,1512,42,No,2016,1,8,5,22,0,0
2016-01-08 23:00:00,63,85,Operator6,540,3,0,815,1395,1553,669,363,1116,1912,620,1918,1176,871,896,43,No,2016,1,8,5,23,0,0
2016-01-09 00:00:00,63,83,Operator7,1439,0,2,889,251,582,1755,1180,1804,1335,163,1485,888,800,1876,44,No,2016,1,9,6,0,0,0
2016-01-09 01:00:00,68,82,Operator7,707,0,0,1008,991,1024,1360,211,305,1642,1950,1156,1239,394,2000,45,No,2016,1,9,6,1,0,0
2016-01-09 02:00:00,63,77,Operator7,244,1,1,1227,218,1449,1405,1569,1448,995,1479,1346,1970,229,1381,46,No,2016,1,9,6,2,0,0
2016-01-09 03:00:00,65,84,Operator7,2003,2,2,187,1773,1619,1651,1358,1796,1149,519,1882,1437,557,1257,47,No,2016,1,9,6,3,0,0
2016-01-09 04:00:00,62,81,Operator7,163,2,2,189,631,1552,1256,506,1212,616,998,1054,594,249,167,48,No,2016,1,9,6,4,0,0
2016-01-09 05:00:00,68,75,Operator7,938,0,1,1606,525,1049,1092,169,380,1566,957,1317,1597,1468,837,49,No,2016,1,9,6,5,0,0
2016-01-09 06:00:00,62,82,Operator7,1525,3,0,597,1741,1285,1124,876,1688,356,1368,651,1301,1907,703,50,No,2016,1,9,6,6,0,0
2016-01-09 07:00:00,62,84,Operator7,675,3,0,1717,502,576,1546,1783,1020,422,939,595,1908,698,1720,51,No,2016,1,9,6,7,0,0
2016-01-09 08:00:00,61,77,Operator2,1307,0,0,1338,1435,1326,571,1505,668,1487,979,1804,1615,1169,1225,52,No,2016,1,9,6,8,0,0
2016-01-09 09:00:00,65,83,Operator2,360,2,0,1717,1213,695,1349,449,1518,1872,1766,1655,340,1886,306,53,No,2016,1,9,6,9,0,0
2016-01-09 10:00:00,64,81,Operator2,431,2,1,1563,756,994,1107,1447,1646,623,534,1512,1597,1264,1766,54,No,2016,1,9,6,10,0,0
2016-01-09 11:00:00,65,79,Operator2,956,2,1,1859,1659,385,1723,682,576,1787,675,942,823,1862,1049,55,No,2016,1,9,6,11,0,0
2016-01-09 12:00:00,62,80,Operator2,1218,1,2,635,1439,1067,1596,378,938,368,1072,813,614,834,155,56,No,2016,1,9,6,12,0,0
2016-01-09 13:00:00,68,81,Operator2,1436,3,1,1673,1794,516,1562,1973,1974,1972,527,701,416,1337,1510,57,No,2016,1,9,6,13,0,0
2016-01-09 14:00:00,66,75,Operator2,1300,0,1,183,1003,1201,1363,1734,1702,1779,2007,1189,1970,489,963,58,No,2016,1,9,6,14,0,0
2016-01-09 15:00:00,60,75,Operator2,223,3,2,1395,720,666,1608,1319,660,1150,1099,1529,1914,204,1284,59,No,2016,1,9,6,15,0,0
2016-01-09 16:00:00,60,79,Operator8,1203,1,0,485,871,1491,644,1308,945,421,659,1043,786,931,1144,60,No,2016,1,9,6,16,0,0
2016-01-09 17:00:00,64,79,Operator8,1095,2,0,1035,1760,1702,1962,948,1045,1399,1134,1733,1857,1091,1011,61,No,2016,1,9,6,17,0,0
2016-01-09 18:00:00,63,75,Operator8,702,3,0,1219,1914,1167,526,1750,1026,1461,979,518,1887,917,1504,62,No,2016,1,9,6,18,0,0
2016-01-09 19:00:00,66,85,Operator8,257,3,0,384,1540,2009,1893,332,409,903,624,899,640,1121,444,63,No,2016,1,9,6,19,0,0
2016-01-09 20:00:00,66,77,Operator8,1794,1,1,1317,516,1210,737,201,1384,1297,1977,422,1573,292,510,64,No,2016,1,9,6,20,0,0
2016-01-09 21:00:00,67,85,Operator8,1988,0,1,197,856,1191,1283,1023,766,851,1183,1254,1173,551,230,65,No,2016,1,9,6,21,0,0
2016-01-09 22:00:00,67,83,Operator8,1215,2,0,777,332,160,1254,1756,1343,926,1380,374,1721,1434,1869,66,No,2016,1,9,6,22,0,0
2016-01-09 23:00:00,66,83,Operator8,699,2,2,1893,454,627,542,663,1329,376,1536,1900,960,598,233,67,No,2016,1,9,6,23,0,0
2016-01-10 00:00:00,65,80,Operator1,1906,3,2,995,1982,894,1128,789,1529,861,294,1870,540,1858,1777,68,No,2016,1,10,7,0,0,0
2016-01-10 01:00:00,63,78,Operator1,284,3,0,511,1205,689,741,1221,1929,1621,1253,1369,434,1581,826,69,No,2016,1,10,7,1,0,0
2016-01-10 02:00:00,68,83,Operator1,580,0,1,616,241,947,1213,1318,871,1478,1004,1236,166,1395,822,70,No,2016,1,10,7,2,0,0
2016-01-10 03:00:00,67,79,Operator1,1762,2,1,1211,425,1081,1896,1159,1993,674,1832,1178,331,596,1352,71,No,2016,1,10,7,3,0,0
2016-01-10 04:00:00,66,80,Operator1,1478,3,0,1367,840,1314,659,561,167,1263,545,1460,381,1073,1354,72,No,2016,1,10,7,4,0,0
2016-01-10 05:00:00,68,85,Operator1,1878,1,2,822,218,1574,1195,1056,1566,1733,965,966,460,1499,961,73,No,2016,1,10,7,5,0,0
2016-01-10 06:00:00,62,81,Operator1,1642,0,1,241,1574,992,722,1937,184,1981,418,903,1178,1194,1983,74,No,2016,1,10,7,6,0,0
2016-01-10 07:00:00,63,77,Operator1,990,3,0,571,1238,1480,957,318,965,1888,1290,1418,1560,923,913,75,No,2016,1,10,7,7,0,0
2016-01-10 08:00:00,60,78,Operator3,451,2,1,1052,1113,1585,953,1317,512,252,1418,915,1289,561,1026,76,No,2016,1,10,7,8,0,0
2016-01-10 09:00:00,67,81,Operator3,630,0,0,427,1121,1369,1515,1042,791,1021,1383,1100,686,1445,1850,77,No,2016,1,10,7,9,0,0
2016-01-10 10:00:00,62,83,Operator3,1623,1,1,1525,1712,1083,1517,602,1388,1893,1628,1755,892,816,1238,78,No,2016,1,10,7,10,0,0
2016-01-10 11:00:00,60,82,Operator3,1404,0,2,2004,1335,593,1311,258,474,263,1440,1892,347,621,189,79,No,2016,1,10,7,11,0,0
2016-01-10 12:00:00,60,76,Operator3,1480,2,1,1183,307,634,1334,339,1190,1312,553,1713,230,326,532,80,No,2016,1,10,7,12,0,0
2016-01-10 13:00:00,60,83,Operator3,990,2,2,833,277,338,1629,1287,758,914,1527,790,262,460,1321,81,No,2016,1,10,7,13,0,0
2016-01-10 14:00:00,66,80,Operator3,1498,0,0,585,1985,1937,599,1469,1167,462,1721,164,1759,1493,1397,82,No,2016,1,10,7,14,0,0
2016-01-10 15:00:00,65,77,Operator3,1766,2,1,334,1523,804,1210,582,1440,158,881,1966,306,1322,1105,83,No,2016,1,10,7,15,0,0
2016-01-10 16:00:00,63,82,Operator5,246,0,1,1313,386,422,506,1529,1602,827,155,1612,428,1326,803,84,No,2016,1,10,7,16,0,0
2016-01-10 17:00:00,62,85,Operator5,1570,2,1,1865,1200,953,1028,1483,1109,774,266,1396,1066,200,295,85,No,2016,1,10,7,17,0,0
2016-01-10 18:00:00,60,84,Operator5,599,0,0,177,229,199,1204,1640,308,1659,927,1970,1572,1653,1394,86,No,2016,1,10,7,18,0,0
2016-01-10 19:00:00,65,82,Operator5,891,2,0,1545,235,676,1433,460,1378,1576,243,1599,805,1455,1658,87,No,2016,1,10,7,19,0,0
2016-01-10 20:00:00,61,80,Operator5,1680,2,0,541,963,445,1673,1032,1076,1285,1910,553,306,633,1255,88,No,2016,1,10,7,20,0,0
2016-01-10 21:00:00,60,77,Operator5,1134,1,1,1146,1309,1839,1101,1757,1402,284,1311,1334,1880,1968,1560,89,No,2016,1,10,7,21,0,0
2016-01-10 22:00:00,61,78,Operator5,2002,1,2,1724,1105,1212,413,1316,586,766,635,622,861,1617,451,90,No,2016,1,10,7,22,0,0
2016-01-10 23:00:00,63,79,Operator5,722,3,0,1585,409,849,628,707,252,975,1105,160,1772,1767,898,91,No,2016,1,10,7,23,0,0
2016-01-11 00:00:00,64,80,Operator2,720,0,0,1098,877,1585,366,460,1335,1702,1118,1247,194,1952,988,92,No,2016,1,11,1,0,0,0
2016-01-11 01:00:00,62,82,Operator2,185,1,2,1050,1177,663,1043,180,1638,616,250,1118,1430,1380,356,93,No,2016,1,11,1,1,0,0
2016-01-11 02:00:00,61,78,Operator2,1629,0,2,853,908,1759,1529,1715,1235,976,536,1125,1443,401,1421,94,No,2016,1,11,1,2,0,0
2016-01-11 03:00:00,67,81,Operator2,1612,2,1,1991,273,1543,1438,1414,930,446,186,1361,611,1100,966,95,No,2016,1,11,1,3,0,0
2016-01-11 04:00:00,66,83,Operator2,452,3,1,861,1374,1147,1057,1975,1123,312,600,1281,574,1925,534,96,No,2016,1,11,1,4,0,0
2016-01-11 05:00:00,61,80,Operator2,1539,3,0,659,1748,1748,1661,823,1345,1547,777,682,246,594,206,97,No,2016,1,11,1,5,0,0
2016-01-11 06:00:00,61,81,Operator2,1638,2,0,1861,1782,1195,1753,1998,808,1385,427,1545,167,1134,1211,98,No,2016,1,11,1,6,0,0
2016-01-11 07:00:00,60,80,Operator2,1877,2,2,234,520,1363,1721,709,686,1316,157,571,870,1208,1759,99,No,2016,1,11,1,7,0,0
2016-01-11 08:00:00,62,75,Operator4,962,3,1,563,1588,1067,165,1494,1848,728,1767,1624,1002,432,1154,100,No,2016,1,11,1,8,0,0
2016-01-11 09:00:00,62,85,Operator4,1064,0,1,565,985,998,494,1884,1824,1692,623,1270,860,686,1737,101,No,2016,1,11,1,9,0,0
2016-01-11 10:00:00,61,78,Operator4,1234,2,2,625,225,383,956,796,225,1590,662,921,1993,1571,965,102,No,2016,1,11,1,10,0,0
2016-01-11 11:00:00,65,84,Operator4,697,3,0,1509,744,407,1003,505,751,1711,1923,719,751,717,744,103,No,2016,1,11,1,11,0,0
2016-01-11 12:00:00,66,77,Operator4,1502,2,0,684,789,508,1986,1173,584,636,380,479,1663,1909,1033,104,No,2016,1,11,1,12,0,0
2016-01-11 13:00:00,62,83,Operator4,701,0,0,1110,1809,334,1425,645,1494,823,376,1006,667,1530,1785,105,No,2016,1,11,1,13,0,0
2016-01-11 14:00:00,60,84,Operator4,1006,0,2,1829,1622,744,615,1810,934,1609,805,660,1730,1412,1722,106,No,2016,1,11,1,14,0,0
2016-01-11 15:00:00,64,84,Operator4,1394,3,2,1183,511,554,234,1603,1176,1475,565,599,887,1576,904,107,No,2016,1,11,1,15,0,0
2016-01-11 16:00:00,67,81,Operator6,164,2,2,1576,1359,680,783,1989,967,1668,1871,754,1364,1152,698,108,No,2016,1,11,1,16,0,0
2016-01-11 17:00:00,66,80,Operator6,503,2,2,1139,1556,178,1689,240,1046,1353,1748,857,1326,767,517,109,No,2016,1,11,1,17,0,0
2016-01-11 18:00:00,66,85,Operator6,1325,0,2,911,1749,711,549,1743,1283,220,347,1954,1859,168,1631,110,No,2016,1,11,1,18,0,0
2016-01-11 19:00:00,63,82,Operator6,1207,1,2,1844,1787,1161,1772,801,460,1699,1341,1017,1487,248,1072,111,No,2016,1,11,1,19,0,0
2016-01-11 20:00:00,62,82,Operator6,1377,0,0,1090,1766,1105,614,828,1516,618,619,1928,1102,1406,1143,112,No,2016,1,11,1,20,0,0
2016-01-11 21:00:00,68,75,Operator6,1313,1,2,416,1399,1782,843,1540,1715,783,644,1458,1407,1678,451,113,No,2016,1,11,1,21,0,0
2016-01-11 22:00:00,64,81,Operator6,1325,2,2,1884,1457,1923,1135,644,576,1677,1258,674,1000,1535,846,114,No,2016,1,11,1,22,0,0
2016-01-11 23:00:00,64,82,Operator6,1401,2,1,1817,189,1001,478,1326,1393,1267,422,803,647,783,1540,115,No,2016,1,11,1,23,0,0
2016-01-12 00:00:00,67,85,Operator7,196,0,0,1415,1440,815,1617,349,643,293,732,1684,392,1837,1784,116,No,2016,1,12,2,0,0,0
2016-01-12 01:00:00,65,76,Operator7,1999,1,0,1904,1174,1696,276,1109,1601,1047,721,168,741,584,1718,117,No,2016,1,12,2,1,0,0
2016-01-12 02:00:00,64,80,Operator7,515,2,0,1000,494,1916,836,1918,1958,1486,395,1478,1050,1170,593,118,No,2016,1,12,2,2,0,0
2016-01-12 03:00:00,66,79,Operator7,1993,3,2,1456,363,1854,1449,1600,706,1124,330,1416,315,159,1284,119,No,2016,1,12,2,3,0,0
2016-01-12 04:00:00,66,85,Operator7,972,2,1,1044,241,218,298,367,502,1563,1916,1447,551,688,806,120,No,2016,1,12,2,4,0,0
2016-01-12 05:00:00,64,77,Operator7,907,0,1,611,1504,1545,1232,1402,1137,551,214,1596,1025,1830,641,121,No,2016,1,12,2,5,0,0
2016-01-12 06:00:00,68,79,Operator7,1881,1,1,741,1851,274,1237,554,1473,1824,1804,268,1331,1766,620,122,No,2016,1,12,2,6,0,0
2016-01-12 07:00:00,66,77,Operator7,702,3,1,715,991,1180,1600,1758,1966,1433,1093,324,1559,857,1936,123,No,2016,1,12,2,7,0,0
2016-01-12 08:00:00,67,83,Operator2,1911,0,0,724,964,1918,1041,223,1224,1610,595,1204,466,354,224,124,No,2016,1,12,2,8,0,0
2016-01-12 09:00:00,65,83,Operator2,1429,3,1,1400,1846,870,1826,948,1223,1675,1616,1298,745,933,744,125,No,2016,1,12,2,9,0,0
2016-01-12 10:00:00,62,80,Operator2,1516,0,2,311,707,990,855,1095,1790,1742,326,698,1928,1269,1732,126,No,2016,1,12,2,10,0,0
2016-01-12 11:00:00,68,82,Operator2,629,1,0,1833,1527,355,1104,849,175,1064,1403,1754,1005,1277,484,127,No,2016,1,12,2,11,0,0
2016-01-12 12:00:00,61,85,Operator2,1000,1,2,1422,1568,1731,1981,1422,1674,1207,920,1416,1610,795,1743,128,No,2016,1,12,2,12,0,0
2016-01-12 13:00:00,63,84,Operator2,1206,2,0,1179,1239,1391,977,1227,869,1658,1647,1698,1113,1071,1071,129,No,2016,1,12,2,13,0,0
2016-01-12 14:00:00,61,77,Operator2,1316,0,0,1422,1995,1715,1956,378,1126,280,1251,1445,398,190,1723,130,No,2016,1,12,2,14,0,0
2016-01-12 15:00:00,60,81,Operator2,222,1,0,907,372,1713,996,167,1922,737,594,1328,1954,367,1945,131,No,2016,1,12,2,15,0,0
2016-01-12 16:00:00,64,79,Operator8,1204,0,1,1924,781,1576,266,555,823,1066,823,940,1684,362,1235,132,No,2016,1,12,2,16,0,0
2016-01-12 17:00:00,66,75,Operator8,388,3,2,1928,428,729,1235,167,1190,577,1843,1644,1293,1301,746,133,No,2016,1,12,2,17,0,0
2016-01-12 18:00:00,65,84,Operator8,1242,2,0,1757,962,793,509,657,768,478,1601,1363,687,1637,1911,134,No,2016,1,12,2,18,0,0
2016-01-12 19:00:00,61,82,Operator8,1413,2,2,477,1161,1638,1208,600,1176,1570,1357,857,624,1932,1678,135,No,2016,1,12,2,19,0,0
2016-01-12 20:00:00,64,82,Operator8,956,2,0,852,952,1843,545,1526,1592,1756,1966,1965,1286,1022,1069,136,No,2016,1,12,2,20,0,0
2016-01-12 21:00:00,67,81,Operator8,1529,2,1,949,1526,748,1972,998,181,1667,1398,1897,1914,1121,1010,137,No,2016,1,12,2,21,0,0
2016-01-12 22:00:00,66,78,Operator8,1710,1,2,1468,198,1303,1279,1674,1656,1339,1563,1768,1665,1089,1840,138,No,2016,1,12,2,22,0,0
2016-01-12 23:00:00,63,76,Operator8,1441,3,2,1321,729,848,914,705,1695,902,1030,709,890,356,1598,139,No,2016,1,12,2,23,0,0
2016-01-13 00:00:00,66,84,Operator1,1570,1,0,176,1931,644,565,832,1765,1940,563,641,1979,248,1073,140,No,2016,1,13,3,0,0,0
2016-01-13 01:00:00,67,80,Operator1,374,0,1,1526,1819,1386,1496,299,1943,1237,1020,1954,1288,1635,772,141,No,2016,1,13,3,1,0,0
2016-01-13 02:00:00,65,78,Operator1,407,2,2,1502,955,1856,1593,1995,1387,401,598,1736,1239,172,588,142,No,2016,1,13,3,2,0,0
2016-01-13 03:00:00,68,80,Operator1,1851,2,0,753,1257,436,874,1197,717,1994,857,362,995,1330,407,143,No,2016,1,13,3,3,0,0
2016-01-13 04:00:00,66,79,Operator1,837,2,0,760,1555,1602,1608,337,1260,187,757,402,1739,489,1772,144,No,2016,1,13,3,4,0,0
2016-01-13 05:00:00,67,75,Operator1,260,1,2,284,1156,1229,589,899,210,574,692,1435,1046,353,514,145,No,2016,1,13,3,5,0,0
2016-01-13 06:00:00,68,81,Operator1,1078,2,1,792,281,1594,1243,1321,549,201,635,1802,1354,440,1189,146,No,2016,1,13,3,6,0,0
2016-01-13 07:00:00,68,79,Operator1,1948,2,2,1580,546,279,1834,1323,1815,897,1818,1527,670,903,1492,147,No,2016,1,13,3,7,0,0
2016-01-13 08:00:00,67,77,Operator3,1405,2,2,881,1974,1662,1784,986,764,551,1244,1272,574,569,951,148,No,2016,1,13,3,8,0,0
2016-01-13 09:00:00,62,82,Operator3,239,1,2,1255,1052,194,1392,282,1338,247,663,162,842,283,309,149,No,2016,1,13,3,9,0,0
2016-01-13 10:00:00,64,85,Operator3,716,3,0,1236,1736,371,492,389,1519,255,735,1700,931,919,1474,150,No,2016,1,13,3,10,0,0
2016-01-13 11:00:00,63,79,Operator3,323,0,0,1661,170,1713,629,617,1543,1047,1413,1751,1425,1954,1088,151,No,2016,1,13,3,11,0,0
2016-01-13 12:00:00,60,76,Operator3,777,3,2,1938,1373,1985,213,1770,1292,1169,1418,1437,685,953,501,152,No,2016,1,13,3,12,0,0
2016-01-13 13:00:00,63,82,Operator3,1028,1,1,1755,325,1536,625,216,1571,998,1019,306,322,1837,1877,153,No,2016,1,13,3,13,0,0
2016-01-13 14:00:00,64,79,Operator3,483,1,1,1767,1551,1141,838,433,1252,1147,333,699,466,710,550,154,No,2016,1,13,3,14,0,0
2016-01-13 15:00:00,68,83,Operator3,1666,0,2,1304,1920,265,1380,899,1237,873,480,795,412,273,1733,155,No,2016,1,13,3,15,0,0
2016-01-13 16:00:00,65,80,Operator5,158,0,0,804,421,373,1264,256,290,1398,1180,1712,1417,1983,1490,156,No,2016,1,13,3,16,0,0
2016-01-13 17:00:00,63,81,Operator5,1868,3,1,1445,1830,1623,930,1271,370,1256,1553,646,1875,855,1947,157,No,2016,1,13,3,17,0,0
2016-01-13 18:00:00,64,77,Operator5,774,2,1,1450,888,1415,1678,562,1066,348,1717,556,1544,354,269,158,No,2016,1,13,3,18,0,0
2016-01-13 19:00:00,64,77,Operator5,1070,2,1,610,1536,1129,1245,906,1591,275,1924,682,854,1374,987,159,No,2016,1,13,3,19,0,0
2016-01-13 20:00:00,63,83,Operator5,1926,0,0,1411,1009,1229,1854,1995,365,1666,1271,1205,206,1354,1475,160,No,2016,1,13,3,20,0,0
2016-01-13 21:00:00,62,84,Operator5,255,1,0,1458,346,1033,1458,922,1085,291,655,1072,1706,1099,1385,161,No,2016,1,13,3,21,0,0
2016-01-13 22:00:00,65,82,Operator5,1949,3,1,764,635,1222,180,1291,1209,1334,1378,556,983,759,595,162,No,2016,1,13,3,22,0,0
2016-01-13 23:00:00,66,75,Operator5,1827,2,1,159,1756,833,705,1278,1771,1546,1548,1462,2003,1739,1014,163,No,2016,1,13,3,23,0,0
2016-01-14 00:00:00,65,85,Operator2,664,2,0,1198,755,669,1337,1660,323,1045,684,1818,1674,512,1381,164,No,2016,1,14,4,0,0,0
2016-01-14 01:00:00,62,85,Operator2,1194,1,1,852,1365,840,1778,1506,1089,158,1048,965,1408,1188,1171,165,No,2016,1,14,4,1,0,0
2016-01-14 02:00:00,64,82,Operator2,925,2,1,618,1503,400,356,1677,266,516,1665,177,782,1250,168,166,No,2016,1,14,4,2,0,0
2016-01-14 03:00:00,68,80,Operator2,1774,0,1,1009,549,1643,435,171,1377,1367,936,432,435,1869,1618,167,No,2016,1,14,4,3,0,0
2016-01-14 04:00:00,68,82,Operator2,545,0,1,507,1974,390,310,1061,410,438,1185,1086,466,1517,1637,168,No,2016,1,14,4,4,0,0
2016-01-14 05:00:00,66,78,Operator2,1955,3,2,1469,679,684,582,799,1403,1974,555,1320,568,161,335,169,No,2016,1,14,4,5,0,0
2016-01-14 06:00:00,68,82,Operator2,1023,3,0,411,602,1873,1839,2004,1146,712,1890,301,605,502,1569,170,No,2016,1,14,4,6,0,0
2016-01-14 07:00:00,64,77,Operator2,1094,2,2,965,402,1158,1580,668,816,158,566,1128,918,1237,1854,171,No,2016,1,14,4,7,0,0
2016-01-14 08:00:00,68,79,Operator4,624,3,1,1645,1989,819,2009,1544,1864,265,406,1090,946,375,1839,172,No,2016,1,14,4,8,0,0
2016-01-14 09:00:00,67,76,Operator4,1615,2,2,845,1660,697,472,1923,1409,1580,1967,571,343,1477,708,173,No,2016,1,14,4,9,0,0
2016-01-14 10:00:00,62,77,Operator4,1497,2,2,1578,298,1474,593,413,1412,341,1903,834,1975,1993,1546,174,No,2016,1,14,4,10,0,0
2016-01-14 11:00:00,60,84,Operator4,397,3,0,282,1120,930,241,159,1183,416,278,171,1539,1547,1728,175,No,2016,1,14,4,11,0,0
2016-01-14 12:00:00,64,82,Operator4,1551,2,0,629,561,1787,709,726,1214,1644,1864,248,1303,165,641,176,No,2016,1,14,4,12,0,0
2016-01-14 13:00:00,63,76,Operator4,1766,3,1,1033,1477,1205,264,1164,876,1832,893,1381,1478,985,1299,177,No,2016,1,14,4,13,0,0
2016-01-14 14:00:00,66,77,Operator4,879,3,2,1766,1603,835,1144,743,1363,1166,640,1256,673,195,1996,178,No,2016,1,14,4,14,0,0
2016-01-14 15:00:00,62,79,Operator4,1533,1,0,1153,1133,786,1782,1117,811,597,994,852,226,1736,1599,179,No,2016,1,14,4,15,0,0
2016-01-14 16:00:00,64,84,Operator6,1017,2,1,1695,489,504,604,1306,494,1691,1271,1013,1401,160,323,180,No,2016,1,14,4,16,0,0
2016-01-14 17:00:00,65,81,Operator6,1467,1,2,384,964,265,1634,1094,646,210,377,606,1172,1823,720,181,No,2016,1,14,4,17,0,0
2016-01-14 18:00:00,61,79,Operator6,916,3,0,1535,497,990,997,657,1898,895,1211,881,332,1307,1267,182,No,2016,1,14,4,18,0,0
2016-01-14 19:00:00,65,84,Operator6,639,3,1,1152,1787,1332,1945,436,628,1213,678,1474,679,1888,772,183,No,2016,1,14,4,19,0,0
2016-01-14 20:00:00,61,76,Operator6,1719,1,1,246,402,298,795,1509,230,709,1787,1785,1198,850,1074,184,No,2016,1,14,4,20,0,0
2016-01-14 21:00:00,61,81,Operator6,1100,2,2,1816,1508,1506,1118,1642,1223,932,1567,1481,482,659,840,185,No,2016,1,14,4,21,0,0
2016-01-14 22:00:00,67,83,Operator6,373,3,2,1993,502,714,889,1651,451,457,769,869,1865,843,670,186,No,2016,1,14,4,22,0,0
2016-01-14 23:00:00,62,82,Operator6,1096,3,0,854,1101,743,193,761,331,1606,1089,1246,824,1290,554,187,No,2016,1,14,4,23,0,0
2016-01-15 00:00:00,63,85,Operator7,1644,0,2,406,893,687,775,1153,837,889,603,1637,1692,1151,904,188,No,2016,1,15,5,0,0,0
2016-01-15 01:00:00,68,77,Operator7,738,2,0,1976,1585,1997,548,470,753,1375,1254,1445,338,1550,1317,189,No,2016,1,15,5,1,0,0
2016-01-15 02:00:00,61,77,Operator7,891,1,0,1516,1638,224,1263,463,1378,455,1656,178,900,289,1873,190,No,2016,1,15,5,2,0,0
2016-01-15 03:00:00,66,80,Operator7,182,3,0,1939,792,1143,228,1806,810,719,169,1612,1470,163,482,191,No,2016,1,15,5,3,0,0
2016-01-15 04:00:00,68,80,Operator7,1324,2,1,960,628,1881,283,833,1729,804,277,1078,1981,1808,801,192,No,2016,1,15,5,4,0,0
2016-01-15 05:00:00,64,78,Operator7,458,2,2,1948,1047,1573,860,493,1646,946,546,1382,374,747,488,193,No,2016,1,15,5,5,0,0
2016-01-15 06:00:00,60,81,Operator7,327,1,0,387,312,659,1912,1636,1962,1290,1819,1470,1265,1886,441,194,No,2016,1,15,5,6,0,0
2016-01-15 07:00:00,64,85,Operator7,791,1,0,322,1535,357,592,1841,1072,390,426,674,1522,1241,1353,195,No,2016,1,15,5,7,0,0
2016-01-15 08:00:00,61,81,Operator2,396,0,0,1097,176,1236,966,684,556,1852,816,1341,802,195,1057,196,No,2016,1,15,5,8,0,0
2016-01-15 09:00:00,60,78,Operator2,1694,1,2,1887,1167,1558,1604,1360,668,167,1944,1979,985,744,1404,197,No,2016,1,15,5,9,0,0
2016-01-15 10:00:00,62,75,Operator2,1120,3,1,936,1661,855,434,492,1710,1167,1303,344,1013,600,414,198,No,2016,1,15,5,10,0,0
2016-01-15 11:00:00,62,75,Operator2,951,0,1,941,913,402,1588,506,1724,1583,608,1225,979,1565,417,199,No,2016,1,15,5,11,0,0
2016-01-15 12:00:00,64,83,Operator2,1650,1,2,1794,1487,346,1567,309,347,1245,810,563,2007,1952,1882,200,No,2016,1,15,5,12,0,0
2016-01-15 13:00:00,68,76,Operator2,567,0,1,1203,861,196,1852,1925,1765,493,1602,1777,421,530,794,201,No,2016,1,15,5,13,0,0
